Age,Body Type_Bus,Body Type_Cabriolet,Body Type_Coupe,Body Type_Crossover (SUV),Body Type_Hatchback,Body Type_Multi Purpose Vehicle,Body Type_Other,Body Type_Sedan,Body Type_Sports Utility Vehicle (SUV),Body Type_Station Wagon,Category,Colour_Black,Colour_Blue,Colour_Gold,Colour_Grey,Colour_Other,Colour_Red,Colour_Silver,Colour_White,Cylinder Layout_I,Cylinder Layout_Other,Cylinder Layout_V,Dekra,Drive Front,Drive Rear,Engine Capacity,Feature_Auto stop-start,Feature_CarPlay or Android Auto,Feature_Reverse camera,Finance Price,Fuel Consumption,Fuel Tank Capacity,Fuel Type_Diesel,Fuel Type_Hybrid,Fuel Type_Petrol,Gears,Horsepower,Make Model,Mileage,No of Cylinders,No of Doors,No of Seats,Remaining Maintenance Plan,Remaining Warranty,Spare Key,Transmission,Vehicle Service History,Price
10,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1595,False,True,False,3721,5.7,50,False,False,True,7,154.21730000000002,86,98000,4,5,5,0,0,True,0,3,173000
9,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1461,False,False,True,2321,5.1,55,True,False,False,5,88.50732,107,79000,4,5,7,0,0,True,1,0,198000
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2231,False,False,False,3740,5.6,60,True,False,False,6,147.5122,138,216000,4,5,5,0,0,True,1,0,185900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,True,False,4190,6.3,52,False,False,True,6,123.37384000000002,26,113574,3,5,5,0,0,True,0,0,187000
4,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1798,False,False,False,4510,7.0,55,False,False,True,6,138.12506000000002,131,72000,4,4,5,0,0,True,1,0,198000
4,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1560,False,False,False,3238,5.0,52,False,False,True,5,91.18936000000001,113,130000,4,5,2,0,0,True,1,4,173000
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,999,False,False,False,2248,4.2,45,False,False,True,5,93.87140000000001,0,80000,3,5,5,0,0,True,1,0,198000
10,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1998,True,False,False,4023,5.8,64,False,False,True,7,221.2683,3,131000,4,2,5,0,0,True,0,0,187000
10,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1197,False,False,False,3958,4.9,45,False,False,True,5,88.50732,146,53598,4,5,5,0,0,True,1,1,197900
8,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1999,False,False,False,4321,8.9,62,False,False,True,6,154.21730000000002,54,95000,4,5,5,0,0,False,1,0,187000
11,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,0,False,True,2494,False,False,False,3685,8.0,80,True,False,False,5,142.14812,133,352000,4,5,7,0,0,True,1,0,182900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1197,False,False,False,3630,4.9,37,False,False,True,5,81.80222,125,37461,4,5,5,0,0,True,1,0,182000
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1999,False,False,True,3972,8.7,70,False,False,True,6,237.36054000000001,79,159799,4,5,5,0,0,False,0,3,173000
9,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,2143,False,False,False,3958,4.0,54,True,False,False,7,134.102,87,97950,4,5,5,0,0,True,0,1,202900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,1,True,False,1461,False,True,False,3958,4.8,50,True,False,False,6,107.28160000000001,118,149000,4,5,5,0,0,True,0,0,197900
14,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,6208,False,False,True,4052,16.5,95,False,False,True,7,502.88250000000005,97,169000,8,5,5,0,0,True,0,3,173000
10,False,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,True,False,False,1,True,False,1598,False,False,False,4456,6.6,47,False,False,True,6,187.74280000000002,100,56000,4,5,5,0,0,True,1,0,165000
5,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,1,True,False,1461,True,True,True,3958,4.2,65,True,False,False,6,108.62262000000001,108,193800,4,5,5,0,0,True,1,0,197900
10,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2993,False,False,False,5550,5.6,82,True,False,False,8,254.79380000000003,15,207000,6,4,5,0,0,False,0,1,179000
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1398,True,True,True,2903,5.1,48,False,False,True,5,147.5122,110,96000,4,5,5,0,0,True,1,1,182000
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,True,False,1998,True,False,False,3899,5.5,40,False,False,True,6,189.08382,101,105000,4,5,5,0,0,False,0,1,168000
11,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1598,False,False,False,3776,7.1,47,False,False,True,6,181.0377,102,92000,4,3,5,0,0,True,0,2,187900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,1,False,True,1595,False,False,False,3958,5.6,66,False,False,True,7,154.21730000000002,88,200000,4,4,5,0,0,False,0,4,197900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,True,1995,True,False,True,4529,5.6,67,True,False,False,8,181.0377,17,202000,4,5,5,0,0,True,0,3,182000
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1592,False,True,True,3958,7.9,55,False,False,True,6,120.69180000000001,47,82961,4,5,5,0,29,True,1,0,197900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1461,False,False,False,3667,4.8,50,True,False,False,6,107.28160000000001,118,56522,4,4,5,0,0,True,0,0,181900
4,False,False,False,False,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1398,False,False,False,3667,5.7,45,False,False,True,5,73.7561,147,81000,4,5,5,0,0,True,1,0,181900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1496,False,False,False,3667,5.9,42,False,False,True,5,105.94058000000001,140,92000,4,5,5,0,0,False,1,0,181900
10,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1984,False,False,False,3776,6.0,55,False,False,True,6,217.24524000000002,143,200000,4,5,5,0,0,False,1,3,187900
9,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1968,True,False,False,3776,6.9,75,True,False,False,7,174.3326,8,215000,4,5,5,0,0,True,0,2,187900
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,True,2477,False,False,True,3776,8.5,70,True,False,False,5,175.67362,104,215000,4,5,7,0,0,False,0,0,187900
14,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,False,False,True,1,True,True,3956,False,False,False,3667,13.0,80,False,False,True,5,234.6785,133,155000,6,5,7,0,0,True,0,0,187900
8,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,False,True,1595,True,True,False,3667,5.25,66,False,False,True,6,154.21730000000002,88,171000,4,4,5,0,0,False,1,3,181900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1461,False,False,False,3667,4.2,65,True,False,False,6,108.62262000000001,108,130000,4,5,5,0,0,True,1,0,181900
9,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,False,True,1595,False,False,False,3667,7.0,59,False,False,True,6,154.21730000000002,89,135000,4,2,4,0,0,True,0,4,181900
6,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1968,False,False,False,3667,5.8,55,True,False,False,5,108.62262000000001,141,174181,4,5,2,0,0,True,1,2,181900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1497,False,False,False,4212,8.5,58,False,False,True,6,140.80710000000002,36,81411,4,5,5,0,279,True,1,2,167000
13,True,False,False,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,False,True,2148,False,False,False,3958,7.5,75,True,False,False,6,160.9224,98,170000,4,5,5,0,0,True,1,3,197900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2488,False,True,False,4849,8.3,60,False,False,True,6,168.96852,109,156000,4,5,5,0,0,True,0,3,164000
14,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2982,False,False,False,3710,8.6,80,True,False,False,5,160.9224,133,181000,4,5,7,0,0,True,1,2,164000
12,False,False,False,False,False,False,False,False,True,False,1,False,True,False,False,False,False,False,False,True,False,False,0,True,True,2179,False,False,True,3958,6.3,60,True,False,False,6,187.74280000000002,79,199800,4,5,5,0,0,True,0,2,197900
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,3604,False,False,True,4219,10.4,94,False,False,True,8,280.27318,64,185000,6,5,5,0,0,True,0,0,167000
13,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,4163,False,False,False,3667,9.5,90,False,False,True,8,366.09846000000005,5,168414,8,4,5,0,0,True,0,3,181900
10,False,False,False,False,False,False,True,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1968,False,False,False,3740,7.3,80,True,False,False,5,100.57650000000001,149,276000,4,5,5,0,0,False,1,2,185900
11,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1995,False,False,False,3667,5.0,61,True,False,False,8,181.0377,16,107037,4,5,5,0,0,True,0,3,193900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1998,False,False,False,3722,7.5,63,False,False,True,6,147.5122,103,80000,4,5,5,0,0,True,1,3,184900
12,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2987,False,False,False,3903,7.4,70,True,False,False,7,254.79380000000003,97,222000,6,5,5,0,0,True,0,2,194900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1995,False,False,False,3667,6.3,62,True,False,False,6,175.67362,72,172000,4,5,5,0,0,True,0,3,199900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,898,False,False,False,3722,5.1,41,False,False,True,5,88.50732,106,49000,3,5,5,0,0,True,1,0,184900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1595,False,False,False,3722,5.7,50,False,False,True,7,154.21730000000002,86,185000,4,5,5,0,0,True,0,4,188900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1498,False,False,False,3201,6.5,52,False,False,True,6,109.96364000000001,26,105000,4,5,5,0,0,True,0,2,181000
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1499,True,False,True,3722,5.5,55,False,False,True,6,177.01464,30,67000,4,5,5,0,0,False,1,3,184900
9,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1799,True,False,True,3649,6.8,50,False,False,True,6,140.80710000000002,42,68425,4,5,5,0,0,True,0,0,180900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,False,False,True,0,True,True,5461,False,False,True,3722,11.5,95,False,False,True,7,382.19070000000005,97,197844,8,5,5,0,0,False,0,4,184900
9,False,False,False,False,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,1,True,False,1998,True,False,True,3649,5.7,51,False,False,True,8,189.08382,15,127588,4,5,5,0,0,False,0,0,180900
2,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,999,False,True,True,3885,5.5,40,False,False,True,5,69.73304,120,16000,3,5,7,0,0,True,1,0,193900
9,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2497,False,False,False,3722,9.8,75,True,False,False,5,167.62750000000003,51,188000,4,5,3,0,0,True,0,0,184900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,898,False,False,False,3885,5.1,41,False,False,True,5,88.50732,106,37000,3,5,5,0,0,False,1,0,193900
11,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,False,True,1997,False,False,False,3005,6.0,70,False,False,True,8,181.0377,14,151082,4,4,5,0,0,True,0,3,184000
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,998,True,False,False,3885,4.3,42,False,False,True,6,123.37384000000002,28,79618,3,5,5,0,0,False,1,0,193900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1497,False,False,False,3703,7.2,45,False,False,True,5,92.53038000000001,33,43000,4,5,5,0,304,True,1,0,183900
